,pred
7920,0.56390655
7921,0.43350464
7922,0.54260904
7923,0.5934187
7924,0.34421572
7925,0.2569805
7926,0.35586664
7927,0.5395842
7928,0.40941584
7929,0.43961406
7930,0.7519899
7931,0.46191126
7932,0.25407094
7933,0.60898703
7934,0.4988436
7935,0.486273
7936,0.38492185
7937,0.3344264
7938,0.44834584
7939,0.6306946
7940,0.40079826
7941,0.61391056
7942,0.42558166
7943,0.28473356
7944,0.66853565
7945,0.56843644
7946,0.42356858
7947,0.40848666
7948,0.49026427
7949,0.4366714
7950,0.6060907
7951,0.55795574
7952,0.39436275
7953,0.52400804
7954,0.2802536
7955,0.5416423
7956,0.6215392
7957,0.5373809
7958,0.51543844
7959,0.5465219
7960,0.50809246
7961,0.45031115
7962,0.59980214
7963,0.49129727
7964,0.46268007
7965,0.60040337
7966,0.7248566
7967,0.06349186
7968,0.45661533
7969,0.44186932
7970,0.42123514
7971,0.5355575
7972,0.5080527
7973,0.50266296
7974,0.47239175
7975,0.68873775
7976,0.55998963
7977,0.4726475
7978,0.6408612
7979,0.539043
7980,0.4220742
7981,0.5030089
7982,0.52547234
7983,0.5268479
7984,0.47869274
7985,0.23926729
7986,0.6411961
7987,0.41842258
7988,0.6449196
7989,0.6067503
7990,0.44354036
7991,0.30176154
7992,0.40889004
7993,0.59459805
7994,0.47546294
7995,0.47724044
7996,0.50273013
7997,0.3837374
7998,0.56787086
7999,0.4891287
8000,0.4650984
8001,0.6425732
8002,0.58842796
8003,0.4213417
8004,0.32174927
8005,0.6306946
8006,0.609721
8007,0.52391225
8008,0.7593614
8009,0.38156256
8010,0.8309514
8011,0.65042603
8012,0.5323026
8013,0.5447561
8014,0.5643396
8015,0.563299
8016,0.5159408
8017,0.4681655
8018,0.4906204
8019,0.62734115
8020,0.681349
8021,0.5551083
8022,0.46722853
8023,0.4748935
8024,0.5470525
8025,0.55040395
8026,0.6371034
8027,0.523847
8028,0.51105505
8029,0.50077033
8030,0.5205877
8031,0.4719851
8032,0.5636737
8033,0.5690766
8034,0.5268479
8035,0.2650529
8036,0.6544736
8037,0.37631947
8038,0.7180309
8039,0.44927236
8040,0.49687833
8041,0.6756179
8042,0.52685416
8043,0.61538297
8044,0.60130906
8045,0.41312584
8046,0.3035314
8047,0.5043658
8048,0.46780953
8049,0.26686218
8050,0.4632508
8051,0.4778837
8052,0.53987294
8053,0.38844752
8054,0.651717
8055,0.3738489
8056,0.43911862
8057,0.41141266
8058,0.7096143
8059,0.5218921
8060,0.47262442
8061,0.54313624
8062,0.5192919
8063,0.319823
8064,0.4340502
8065,0.5395842
8066,0.48758584
8067,0.6720807
8068,0.5341718
8069,0.5538992
8070,0.5246379
8071,0.4288977
8072,0.705765
8073,0.50001174
8074,0.46083534
8075,0.73085314
8076,0.43961406
8077,0.5473912
8078,0.38843238
8079,0.7614023
8080,0.5685756
8081,0.4078469
8082,0.50695103
8083,0.3603951
8084,0.48170847
8085,0.4463221
8086,0.48556483
8087,0.5856936
8088,0.55553836
8089,0.5953679
8090,0.6297356
8091,0.55762863
8092,0.29752523
8093,0.75486577
8094,0.5728805
8095,0.47250414
8096,0.37819558
8097,0.4973992
8098,0.48209536
8099,0.3761242
8100,0.5274932
8101,0.5316838
8102,0.24421558
8103,0.5130518
8104,0.634781
8105,0.53427696
8106,0.34737983
8107,0.49830443
8108,0.1997144
8109,0.6099965
8110,0.40785965
8111,0.6176033
8112,0.65359735
8113,0.49029613
8114,0.4468699
8115,0.41482937
8116,0.52494377
8117,0.46041846
8118,0.4844703
8119,0.5450188
8120,0.47524875
8121,0.5475003
8122,0.38337827
8123,0.40956032
8124,0.4980294
8125,0.57146996
8126,0.801583
8127,0.42575857
8128,0.41299316
8129,0.57342976
8130,0.66288847
8131,0.51476973
8132,0.3386801
8133,0.53461736
8134,0.7096143
8135,0.57558846
8136,0.50518286
8137,0.4631252
8138,0.40714553
8139,0.51064587
8140,0.34138256
8141,0.445801
8142,0.6673903
8143,0.47107765
8144,0.6028614
8145,0.50982744
8146,0.4119108
8147,0.36890194
8148,0.4670766
8149,0.34257197
8150,0.15648109
8151,0.56650966
8152,0.49943072
8153,0.27612266
8154,0.48556483
8155,0.5634834
8156,0.4084151
8157,0.63859355
8158,0.45850357
8159,0.47305167
8160,0.4415913
8161,0.45378324
8162,0.5248067
8163,0.44820327
8164,0.47831795
8165,0.4251308
8166,0.23768216
8167,0.516925
8168,0.2569805
8169,0.6386373
8170,0.48036745
8171,0.34689522
8172,0.5932321
8173,0.4433244
8174,0.59397966
8175,0.33560532
8176,0.5736751
8177,0.56336653
8178,0.5631435
8179,0.5167338
8180,0.65589714
8181,0.45074472
8182,0.41644797
8183,0.44250107
8184,0.5427738
8185,0.52344596
8186,0.4430495
8187,0.3980118
8188,0.5012084
8189,0.5552252
8190,0.48681346
8191,0.6342843
8192,0.35836545
8193,0.15779874
8194,0.50344896
8195,0.7752249
8196,0.6258246
8197,0.36022276
8198,0.55228305
8199,0.41194147
8200,0.43552238
8201,0.47279313
8202,0.56107104
8203,0.5015597
8204,0.52560633
8205,0.51195407
8206,0.62745196
8207,0.4141601
8208,0.4124971
8209,0.47911775
8210,0.58938587
8211,0.39616415
8212,0.6695389
8213,0.63609487
8214,0.39628753
8215,0.68570906
8216,0.5793451
8217,0.5311564
8218,0.5289097
8219,0.4399128
8220,0.564099
8221,0.43032274
8222,0.36364225
8223,0.5255271
8224,0.5154551
8225,0.5345136
8226,0.20604737
8227,0.30300108
8228,0.46129006
8229,0.49805596
8230,0.53987294
8231,0.3106138
8232,0.5710334
8233,0.45587248
8234,0.58224344
8235,0.5179487
8236,0.54438806
8237,0.39811605
8238,0.48917845
8239,0.56621003
8240,0.5575664
8241,0.61283857
8242,0.66851825
8243,0.56815165
8244,0.40335524
8245,0.50713795
8246,0.38586998
8247,0.3836717
8248,0.46993113
8249,0.6166781
8250,0.39163357
8251,0.7411316
8252,0.34974962
8253,0.35778737
8254,0.57058984
8255,0.54436195
8256,0.55349797
8257,0.49956965
8258,0.68835765
8259,0.5381822
8260,0.35360298
8261,0.47524875
8262,0.3946264
8263,0.4342329
8264,0.5239734
8265,0.4788482
8266,0.49039468
8267,0.46480057
8268,0.43447956
8269,0.49527773
8270,0.5381822
8271,0.50077033
8272,0.61760885
8273,0.35078466
8274,0.64947885
8275,0.36293575
8276,0.8084388
8277,0.50396955
8278,0.45888978
8279,0.56559676
8280,0.51030153
8281,0.50457686
8282,0.47661245
8283,0.5594682
8284,0.45246896
8285,0.29054505
8286,0.65495884
8287,0.5688971
8288,0.9239931
8289,0.5191741
8290,0.42759734
8291,0.6492554
8292,0.41495183
8293,0.4701194
8294,0.5469383
8295,0.5642738
8296,0.39549303
8297,0.51482123
8298,0.4789714
8299,0.58277595
8300,0.6688153
8301,0.4960569
8302,0.42433152
8303,0.43076286
8304,0.5179328
8305,0.37511137
8306,0.6588698
8307,0.33856225
8308,0.47546294
8309,0.3559494
8310,0.49927416
8311,0.19230121
8312,0.47359636
8313,0.3858063
8314,0.36419436
8315,0.3824843
8316,0.286598
8317,0.35531244
8318,0.722711
8319,0.29407397
8320,0.4812002
8321,0.50959337
8322,0.5781112
8323,0.47482598
8324,0.5217415
8325,0.6215957
8326,0.52035105
8327,0.6244491
8328,0.5017987
8329,0.37819558
8330,0.47840244
8331,0.36514598
8332,0.37124276
8333,0.46070755
8334,0.52102333
8335,0.5345136
8336,0.5256558
8337,0.72652817
8338,0.5322323
8339,0.4798241
8340,0.33523762
8341,0.53904605
8342,0.43147066
8343,0.49943012
8344,0.33207998
8345,0.36009273
8346,0.404445
8347,0.57342976
8348,0.59209293
8349,0.51889306
8350,0.40285748
8351,0.3434154
8352,0.47216734
8353,0.5868264
8354,0.36056277
8355,0.38459748
8356,0.4980294
8357,0.4360637
8358,0.5317601
8359,0.5225719
8360,0.40145692
8361,0.5292168
8362,0.31314978
8363,0.42112035
8364,0.4532101
8365,0.21654047
8366,0.5759296
8367,0.573852
8368,0.5304358
8369,0.44000614
8370,0.615343
8371,0.4552594
8372,0.36573386
8373,0.54754245
8374,0.5494391
8375,0.54523456
8376,0.36599746
8377,0.4180465
8378,0.4151725
8379,0.5092084
8380,0.49889296
8381,0.71747196
8382,0.53197247
8383,0.66817886
8384,0.50433946
8385,0.5978384
8386,0.49736136
8387,0.39975554
8388,0.58937794
8389,0.29414833
8390,0.5345236
8391,0.52404696
8392,0.504771
8393,0.76050395
8394,0.42721424
8395,0.68162346
8396,0.6770277
8397,0.556297
8398,0.4891287
8399,0.61809766
8400,0.84728444
8401,0.55996364
8402,0.36360982
8403,0.5773304
8404,0.49337602
8405,0.4512776
8406,0.40976596
8407,0.5087899
8408,0.38438904
8409,0.4433244
8410,0.35771215
8411,0.52628267
8412,0.495457
8413,0.27502516
8414,0.64269435
8415,0.6625031
8416,0.53594077
8417,0.2452841
8418,0.502199
8419,0.5545266
8420,0.2879181
8421,0.20604737
8422,0.57806504
8423,0.45469415
8424,0.55639696
8425,0.43409792
8426,0.5155308
8427,0.33545607
8428,0.5343248
8429,0.45357135
8430,0.50550014
8431,0.56666523
8432,0.60405964
8433,0.26657867
8434,0.44157925
8435,0.5101778
8436,0.49744093
8437,0.5847574
8438,0.58513457
8439,0.57267815
8440,0.5701715
8441,0.8727739
8442,0.49004266
8443,0.4561772
8444,0.55837333
8445,0.52670705
8446,0.3633345
8447,0.37185097
8448,0.5594682
8449,0.4218755
8450,0.39296684
8451,0.47335693
8452,0.41961575
8453,0.41643035
8454,0.6142245
8455,0.6088706
8456,0.57889014
8457,0.27337706
8458,0.47301528
8459,0.38233656
8460,0.5326894
8461,0.61822367
8462,0.6392316
8463,0.45181915
8464,0.63870573
8465,0.6265137
8466,0.566404
8467,0.6851963
8468,0.49461785
8469,0.33427173
8470,0.41644797
8471,0.43605822
8472,0.40026605
8473,0.67318916
8474,0.426926
8475,0.404445
8476,0.5080527
8477,0.57765937
8478,0.48133925
8479,0.4955174
8480,0.37613562
8481,0.4594454
8482,0.53400385
8483,0.6997916
8484,0.57342976
8485,0.30299804
8486,0.43624404
8487,0.4612235
8488,0.46862763
8489,0.56520706
8490,0.510804
8491,0.37237847
8492,0.5739267
8493,0.61388505
8494,0.4156203
8495,0.36022276
8496,0.48677358
8497,0.42847314
8498,0.4276255
8499,0.3317689
8500,0.3935531
8501,0.45759875
8502,0.4787634
8503,0.61913365
8504,0.5019212
8505,0.3049317
8506,0.7070945
8507,0.5280406
8508,0.6045863
8509,0.38309723
8510,0.5071748
8511,0.39867836
8512,0.6321623
8513,0.6297777
8514,0.52135974
8515,0.5663853
8516,0.6175447
8517,0.4441694
8518,0.53094304
8519,0.5314262
8520,0.61809766
8521,0.5574294
8522,0.6013266
8523,0.555701
8524,0.5190134
8525,0.45353281
8526,0.4480288
8527,0.6680221
8528,0.50601685
8529,0.6125779
8530,0.5050665
8531,0.4968255
8532,0.35424146
8533,0.5414656
8534,0.56818444
8535,0.42850915
8536,0.5019212
8537,0.4859366
8538,0.46195537
8539,0.68986946
8540,0.35020643
8541,0.6809185
8542,0.77407324
8543,0.39343113
8544,0.5117177
8545,0.42066294
8546,0.6675438
8547,0.43228322
8548,0.2844233
8549,0.41194147
8550,0.38036868
8551,0.44122097
8552,0.44047487
8553,0.6858317
8554,0.45088243
8555,0.42305514
8556,0.43636948
8557,0.5814585
8558,0.72511685
8559,0.5392139
8560,0.5564625
8561,0.36706102
8562,0.5594856
8563,0.28240895
8564,0.5125064
8565,0.4871103
8566,0.51016754
8567,0.6918927
8568,0.69516736
8569,0.3994286
8570,0.5255415
8571,0.41605031
8572,0.66001356
8573,0.62679744
8574,0.53423655
8575,0.55926186
8576,0.6972192
8577,0.49110124
8578,0.5728343
8579,0.5009327
8580,0.3945615
8581,0.5112251
8582,0.56816345
8583,0.49905765
8584,0.36571983
8585,0.5468993
8586,0.5911595
8587,0.49002028
8588,0.31788626
8589,0.45149398
8590,0.3565205
8591,0.5477872
8592,0.72314245
8593,0.4461628
8594,0.48117855
8595,0.5736751
8596,0.3112541
8597,0.2544909
8598,0.6411961
8599,0.6665905
8600,0.4739507
8601,0.64844084
8602,0.53594077
8603,0.27790725
8604,0.734259
8605,0.519091
8606,0.48997068
8607,0.38514262
8608,0.26735404
8609,0.42426997
8610,0.3695576
8611,0.6157331
8612,0.6001487
8613,0.5444715
8614,0.53678125
8615,0.36364225
8616,0.529186
8617,0.41849014
8618,0.51944333
8619,0.4299303
8620,0.58390814
8621,0.6423743
8622,0.5892225
8623,0.38638783
8624,0.34974962
8625,0.40044606
8626,0.21531162
8627,0.46512347
8628,0.75075465
8629,0.7980756
8630,0.6425133
8631,0.42485896
8632,0.43117645
8633,0.321315
8634,0.4774519
8635,0.52257717
8636,0.37643862
8637,0.6475563
8638,0.34202442
8639,0.53055215
8640,0.47417772
8641,0.5286302
8642,0.5746472
8643,0.41485187
8644,0.6613849
8645,0.49844086
8646,0.42437097
8647,0.63412994
8648,0.39590105
8649,0.27896908
8650,0.6603535
8651,0.2948016
8652,0.28659022
8653,0.5468109
8654,0.50487083
8655,0.5732753
8656,0.50530225
8657,0.53091913
8658,0.5003803
8659,0.45082766
8660,0.53560543
8661,0.46391663
8662,0.5793451
8663,0.7492756
8664,0.46638456
8665,0.51482123
8666,0.6208653
8667,0.43152604
8668,0.511638
8669,0.4487596
8670,0.45146146
8671,0.4993068
8672,0.51064587
8673,0.19199675
8674,0.3633091
8675,0.57145953
8676,0.38255256
8677,0.5759791
8678,0.29259327
8679,0.5443782
8680,0.48702404
8681,0.5638542
8682,0.556297
8683,0.28682652
8684,0.35461244
8685,0.2539029
8686,0.74694383
8687,0.5855395
8688,0.43361798
8689,0.48228252
8690,0.57244
8691,0.509581
8692,0.62207204
8693,0.4428371
8694,0.37522143
8695,0.49458915
8696,0.586403
8697,0.47054675
8698,0.5970379
8699,0.63517934
8700,0.45476857
8701,0.4818017
8702,0.51837057
8703,0.52849406
8704,0.42690903
8705,0.62960094
8706,0.6531325
8707,0.5899707
8708,0.39740968
8709,0.31827718
8710,0.5218262
8711,0.45589682
8712,0.5667692
8713,0.676154
8714,0.6046273
8715,0.5206342
8716,0.56571144
8717,0.4961569
8718,0.57342976
8719,0.47332767
8720,0.49912962
8721,0.3647385
8722,0.6741497
8723,0.7081809
8724,0.43038896
8725,0.8781136
8726,0.6426825
8727,0.6174207
8728,0.50719476
8729,0.26735404
8730,0.5959911
8731,0.7082677
8732,0.5238118
8733,0.617469
8734,0.3333676
8735,0.5192919
8736,0.5440174
8737,0.46817145
8738,0.53504175
8739,0.38281232
8740,0.2856492
8741,0.4087457
8742,0.502141
8743,0.57728595
8744,0.32986492
8745,0.50961447
8746,0.45371127
8747,0.57806504
8748,0.50208837
8749,0.5320654
8750,0.4757621
8751,0.5248067
8752,0.52411175
8753,0.40628508
8754,0.5746472
8755,0.76880985
8756,0.39740968
8757,0.52889454
8758,0.38255256
8759,0.5851048
8760,0.44976345
8761,0.21698327
8762,0.41901156
8763,0.5031886
8764,0.69378513
8765,0.5856116
8766,0.6517519
8767,0.42449737
8768,0.52477175
8769,0.6312514
8770,0.49634802
8771,0.55833334
8772,0.5355575
8773,0.29435876
8774,0.6544736
8775,0.40434256
8776,0.3272102
8777,0.4389487
8778,0.53186613
8779,0.41766444
8780,0.5322323
8781,0.39871567
8782,0.44927236
8783,0.55679095
8784,0.23375042
8785,0.49672285
8786,0.6035008
8787,0.45695275
8788,0.45789984
8789,0.49729827
8790,0.6025098
8791,0.65055996
8792,0.54260904
8793,0.4748562
8794,0.3893346
8795,0.26322377
8796,0.44263884
8797,0.41119298
8798,0.21096037
8799,0.4976576
8800,0.3578357
8801,0.47984284
8802,0.5598203
8803,0.59366006
8804,0.55464673
8805,0.45888978
8806,0.6799814
8807,0.22309323
8808,0.37263662
8809,0.64587104
8810,0.5555211
8811,0.48955986
8812,0.64575636
8813,0.4928875
8814,0.40292537
8815,0.25464064
8816,0.4569981
8817,0.38354325
8818,0.4726475
8819,0.49544796
8820,0.5739768
8821,0.27853006
8822,0.44890755
8823,0.35817528
8824,0.37721512
8825,0.53983444
8826,0.7332622
8827,0.42635462
8828,0.63412994
8829,0.52135974
8830,0.35274214
8831,0.35521066
8832,0.5326024
8833,0.5932953
8834,0.5008073
8835,0.5196736
8836,0.48781538
8837,0.6659493
8838,0.35974145
8839,0.5913647
8840,0.42214522
8841,0.18519421
8842,0.5833808
8843,0.537279
8844,0.49529082
8845,0.5153595
8846,0.5081615
8847,0.35616374
8848,0.58671063
8849,0.5109597
8850,0.5427738
8851,0.40374473
8852,0.4388745
8853,0.48209536
8854,0.44688886
8855,0.35453272
8856,0.50250053
8857,0.48206857
8858,0.41474715
8859,0.6658971
8860,0.30936968
8861,0.45149398
8862,0.5451036
8863,0.6255388
8864,0.51164347
8865,0.58636194
8866,0.5843794
8867,0.5971526
8868,0.3905268
8869,0.5315458
8870,0.50396955
8871,0.64191025
8872,0.55560434
8873,0.6225229
8874,0.38743794
8875,0.33340764
8876,0.34357673
8877,0.5904807
8878,0.60827595
8879,0.6046701
8880,0.41920537
8881,0.32983378
8882,0.5216003
8883,0.5922857
8884,0.38646972
8885,0.4390847
8886,0.63452107
8887,0.7353792
8888,0.529186
8889,0.6543191
8890,0.4122176
8891,0.47584778
8892,0.5686576
8893,0.38305748
8894,0.5704383
8895,0.45262498
8896,0.61905456
8897,0.51105505
8898,0.5544762
8899,0.41487637
8900,0.66391474
8901,0.7574147
8902,0.47305167
8903,0.49442434
8904,0.6972419
8905,0.32887775
8906,0.5162896
8907,0.5739267
8908,0.575517
8909,0.50230616
8910,0.55639696
8911,0.5311346
8912,0.57729065
8913,0.4340502
8914,0.63058233
8915,0.42451388
8916,0.3594258
8917,0.43342313
8918,0.52102333
8919,0.43883488
8920,0.46262282
8921,0.47299042
8922,0.36101353
8923,0.40049216
8924,0.4828675
8925,0.5953679
8926,0.49844578
8927,0.5280406
8928,0.45246896
8929,0.4639099
8930,0.2606735
8931,0.5517049
8932,0.4473427
8933,0.65000486
8934,0.56841177
8935,0.4385484
8936,0.27427313
8937,0.42616248
8938,0.5130518
8939,0.58381087
8940,0.41819146
8941,0.45168865
8942,0.5818756
8943,0.53657377
8944,0.56790346
8945,0.4461628
8946,0.43522668
8947,0.30334017
8948,0.655651
8949,0.58671063
8950,0.49104688
8951,0.40489125
8952,0.50945896
8953,0.6978981
8954,0.5609633
8955,0.4142366
8956,0.46280688
8957,0.6518116
8958,0.5687331
8959,0.6007654
8960,0.6411961
8961,0.6672372
8962,0.35127664
8963,0.5671604
8964,0.52926576
8965,0.6217189
8966,0.57597625
8967,0.5676734
8968,0.50491893
8969,0.37425208
8970,0.6978981
8971,0.50778216
8972,0.36599746
8973,0.38141894
8974,0.45170286
8975,0.44428033
8976,0.5247857
8977,0.55173576
8978,0.6154401
8979,0.31811914
8980,0.3416086
8981,0.38786122
8982,0.5311211
8983,0.54566705
8984,0.44510826
8985,0.5378342
8986,0.6176033
8987,0.45633006
8988,0.4645815
8989,0.41772088
8990,0.47714055
8991,0.655599
8992,0.51108843
8993,0.503198
8994,0.35202968
8995,0.6908615
8996,0.6190043
8997,0.3344264
8998,0.51094675
8999,0.53678125
9000,0.55902886
9001,0.51802814
9002,0.51843995
9003,0.4473427
9004,0.5956577
9005,0.556747
9006,0.6688955
9007,0.67617524
9008,0.5078167
9009,0.47746146
9010,0.46858162
9011,0.7081427
9012,0.2944544
9013,0.644014
9014,0.54018265
9015,0.5921143
9016,0.5198709
9017,0.4559141
9018,0.6010317
9019,0.4358836
9020,0.36956492
9021,0.41326424
9022,0.5069826
9023,0.64940166
9024,0.48810673
9025,0.35445797
9026,0.58934927
9027,0.5686576
9028,0.55348194
9029,0.46102828
9030,0.5568158
9031,0.6770277
9032,0.35110325
9033,0.5103277
9034,0.5836725
9035,0.55833334
9036,0.48288673
9037,0.43878084
9038,0.57964057
9039,0.6561517
9040,0.29464778
9041,0.55045897
9042,0.72314245
9043,0.4681655
9044,0.69250005
9045,0.43214855
9046,0.47960007
9047,0.5777351
9048,0.5499764
9049,0.5233686
9050,0.67617524
9051,0.40109047
9052,0.48512125
9053,0.50147486
9054,0.513212
9055,0.62064993
9056,0.6192247
9057,0.6179858
9058,0.516925
9059,0.3782304
9060,0.50711083
9061,0.4684645
9062,0.35521066
9063,0.5503162
9064,0.35796934
9065,0.72774714
9066,0.403103
9067,0.5896933
9068,0.49568248
9069,0.5632301
9070,0.541607
9071,0.531498
9072,0.42878103
9073,0.5342073
9074,0.45480436
9075,0.54030037
9076,0.3910116
9077,0.43303785
9078,0.47620687
9079,0.53563285
9080,0.69942045
9081,0.56982
9082,0.48343492
9083,0.6020562
9084,0.2684817
9085,0.49614432
9086,0.469826
9087,0.57793915
9088,0.54566705
9089,0.7640037
9090,0.4520271
9091,0.57267815
9092,0.38141894
9093,0.59878474
9094,0.41194147
9095,0.4989268
9096,0.5451036
9097,0.6010317
9098,0.41643035
9099,0.31805137
9100,0.67980397
9101,0.30936968
9102,0.55886346
9103,0.4366226
9104,0.4562328
9105,0.5830438
9106,0.4031692
9107,0.42847314
9108,0.46353164
9109,0.38972187
9110,0.7523164
9111,0.6154401
9112,0.6825029
9113,0.4252067
9114,0.65764576
9115,0.43150467
9116,0.67456585
9117,0.58842796
9118,0.5775433
9119,0.46340713
9120,0.52070844
9121,0.43014246
9122,0.5932953
9123,0.6190495
9124,0.54966426
9125,0.4603105
9126,0.5468109
9127,0.1927778
9128,0.28970048
9129,0.44510826
9130,0.5377673
9131,0.5276306
9132,0.4529203
9133,0.7855132
9134,0.488295
9135,0.49312797
9136,0.721555
9137,0.49432802
9138,0.44938073
9139,0.45011538
9140,0.44323328
9141,0.46995214
9142,0.41605031
9143,0.4415913
9144,0.58934927
9145,0.5728343
9146,0.48994473
9147,0.35600564
9148,0.48714298
9149,0.39805615
9150,0.51333725
9151,0.40455788
9152,0.5934085
9153,0.5417894
9154,0.35795236
9155,0.3045122
9156,0.44499388
9157,0.40546167
9158,0.56002367
9159,0.4480371
9160,0.52670705
9161,0.39285812
9162,0.54515713
9163,0.8309829
9164,0.55412686
9165,0.5574294
9166,0.4366714
9167,0.4276017
9168,0.5402853
9169,0.50344896
9170,0.58224344
9171,0.7170306
9172,0.5801726
9173,0.5436331
9174,0.65388054
9175,0.475463
9176,0.5575181
9177,0.48653156
9178,0.5526535
9179,0.65979487
9180,0.43091246
9181,0.37265986
9182,0.48608884
9183,0.62536925
9184,0.29414833
9185,0.42977148
9186,0.3782304
9187,0.36337653
9188,0.5001946
9189,0.3045122
9190,0.70038265
9191,0.32252195
9192,0.43758926
9193,0.40797353
9194,0.6556449
9195,0.5420192
9196,0.6387114
9197,0.57022476
9198,0.3921661
9199,0.35360298
9200,0.495126
9201,0.3945615
9202,0.58277595
9203,0.5433145
9204,0.51167506
9205,0.43875602
9206,0.52052844
9207,0.43522668
9208,0.5271588
9209,0.5190915
9210,0.48105067
9211,0.6218664
9212,0.46667728
9213,0.60937303
9214,0.5408733
9215,0.72710973
9216,0.32197452
9217,0.53062385
9218,0.4122176
9219,0.6285494
9220,0.3237165
9221,0.60123175
9222,0.54940814
9223,0.6521032
9224,0.47876325
9225,0.6387371
9226,0.5052314
9227,0.42123514
9228,0.6805959
9229,0.34066793
9230,0.4877125
9231,0.54054534
9232,0.6045373
9233,0.42878103
9234,0.48556483
9235,0.5841348
9236,0.47873494
9237,0.37356362
9238,0.43214855
9239,0.56165665
9240,0.5219829
9241,0.5313634
9242,0.50720984
9243,0.5913647
9244,0.5083247
9245,0.34870496
9246,0.4889011
9247,0.6124994
9248,0.798181
9249,0.39237252
9250,0.40648097
9251,0.7473901
9252,0.46779284
9253,0.52952266
9254,0.5947611
9255,0.6381608
9256,0.54057044
9257,0.55839837
9258,0.54030037
9259,0.48533636
9260,0.45627546
9261,0.3127855
9262,0.65534544
9263,0.5427542
9264,0.59769404
9265,0.5739405
9266,0.52305484
9267,0.50746876
9268,0.37040126
9269,0.5400213
9270,0.3434154
9271,0.49015632
9272,0.61337566
9273,0.5903101
9274,0.44750518
9275,0.5157161
9276,0.15997033
9277,0.4388745
9278,0.45096502
9279,0.46667728
9280,0.33427173
9281,0.49192327
9282,0.36134243
9283,0.6780432
9284,0.8084388
9285,0.32055837
9286,0.29367304
9287,0.48966935
9288,0.45619655
9289,0.3472008
9290,0.4430495
9291,0.24659583
9292,0.45378324
9293,0.66855663
9294,0.4681473
9295,0.44927236
9296,0.47305167
9297,0.7276403
9298,0.6306946
9299,0.5642738
9300,0.46081823
9301,0.49585575
9302,0.49527773
9303,0.53055215
9304,0.6092325
9305,0.38749242
9306,0.548539
9307,0.5225894
9308,0.40648097
9309,0.25804782
9310,0.4895656
9311,0.4153742
9312,0.51685315
9313,0.5320654
9314,0.5709523
9315,0.5870101
9316,0.49817765
9317,0.64586234
9318,0.6372535
9319,0.45873308
9320,0.801583
9321,0.3112541
9322,0.4552122
9323,0.49004266
9324,0.3108071
9325,0.31314978
9326,0.45196024
9327,0.5807878
9328,0.50045365
9329,0.556747
9330,0.35454816
9331,0.58924735
9332,0.4773833
9333,0.4087457
9334,0.424588
9335,0.38490334
9336,0.61019593
9337,0.33250567
9338,0.5167338
9339,0.46157414
9340,0.3593521
9341,0.3647385
9342,0.4729276
9343,0.5863467
9344,0.6423031
9345,0.47574317
9346,0.47830036
9347,0.5296778
9348,0.42752194
9349,0.43539816
9350,0.49168935
9351,0.54925215
9352,0.37590104
9353,0.4369946
9354,0.39121875
9355,0.49100727
9356,0.39926618
9357,0.59060585
9358,0.5627436
9359,0.3569704
9360,0.4823306
9361,0.51024395
9362,0.6531325
9363,0.55205774
9364,0.3946264
9365,0.52052844
9366,0.5447634
9367,0.3984251
9368,0.52417684
9369,0.3598662
9370,0.5934187
9371,0.32686228
9372,0.5739267
9373,0.48979774
9374,0.61603683
9375,0.41579387
9376,0.5885452
9377,0.44850418
9378,0.5393334
9379,0.5325511
9380,0.3585698
9381,0.24991268
9382,0.45476857
9383,0.6230471
9384,0.42940003
9385,0.66391474
9386,0.5545918
9387,0.62679744
9388,0.49273115
9389,0.21654047
9390,0.59367245
9391,0.40006208
9392,0.74694383
9393,0.5732753
9394,0.29367304
9395,0.35842976
9396,0.5857807
9397,0.46333218
9398,0.41735506
9399,0.3014883
9400,0.37906364
9401,0.41820893
9402,0.5615851
9403,0.5222593
9404,0.5069826
9405,0.41436127
9406,0.47290924
9407,0.39676198
9408,0.39296684
9409,0.60610306
9410,0.39232594
9411,0.56815165
9412,0.5417557
9413,0.44343194
9414,0.3766162
9415,0.5315458
9416,0.42990983
9417,0.32216212
9418,0.52859783
9419,0.37462497
9420,0.44816762
9421,0.6171432
9422,0.66549194
9423,0.46467847
9424,0.65699536
9425,0.65413773
9426,0.45065406
9427,0.63323504
9428,0.54812354
9429,0.37901327
9430,0.38115123
9431,0.4918959
9432,0.4558403
9433,0.499907
9434,0.45873308
9435,0.5457695
9436,0.65840715
9437,0.56015533
9438,0.3260352
9439,0.48131615
9440,0.35454816
9441,0.59292954
9442,0.5922857
9443,0.5755185
9444,0.6649087
9445,0.5699747
9446,0.5851048
9447,0.50759214
9448,0.5294853
9449,0.47565237
9450,0.5870173
9451,0.59829587
9452,0.52302957
9453,0.291348
9454,0.7165719
9455,0.5265332
9456,0.3825975
9457,0.52891004
9458,0.28910512
9459,0.5009645
9460,0.41156948
9461,0.4009495
9462,0.47276878
9463,0.6554157
9464,0.42252156
9465,0.5394448
9466,0.52343875
9467,0.4581926
9468,0.40990502
9469,0.54979664
9470,0.5402346
9471,0.45428723
9472,0.5713556
9473,0.23298831
9474,0.52430975
9475,0.38425726
9476,0.6343098
9477,0.38096
9478,0.7149948
9479,0.6160716
9480,0.55226994
9481,0.65764576
